sequence,dataset,frame,dx,dy,maximizer_x_cells,maximizer_y_cells,boundary,maximizing_shifts,native_overlap,maximum_overlap
0006,v2v_development,219,1.5,0.0,3,0,False,1,416,567
0006,v2v_development,220,1.0,-0.5,2,-1,False,1,391,595
0006,v2v_development,221,1.0,-0.5,2,-1,False,1,362,609
0006,v2v_development,222,1.0,-0.5,2,-1,False,1,359,603
0006,v2v_development,223,1.0,-0.5,2,-1,False,1,404,638
0006,v2v_development,224,1.0,-0.5,2,-1,False,1,420,650
0006,v2v_development,225,0.5,-0.5,1,-1,False,1,387,631
0006,v2v_development,226,0.5,-0.5,1,-1,False,1,430,627
0006,v2v_development,227,1.0,-0.5,2,-1,False,1,421,606
0006,v2v_development,228,0.5,-0.5,1,-1,False,1,408,628
0006,v2v_development,229,1.0,0.0,2,0,False,1,426,631
0006,v2v_development,230,1.0,0.0,2,0,False,1,460,633
0006,v2v_development,231,0.5,0.0,1,0,False,1,494,616
0006,v2v_development,232,1.0,0.0,2,0,False,1,456,646
0006,v2v_development,233,1.0,0.0,2,0,False,1,459,660
0006,v2v_development,234,1.0,0.0,2,0,False,1,501,677
0006,v2v_development,235,0.5,0.0,1,0,False,1,570,677
0006,v2v_development,236,1.0,0.0,2,0,False,1,529,697
0006,v2v_development,237,0.5,0.0,1,0,False,1,549,694
0006,v2v_development,238,0.5,0.0,1,0,False,1,582,695
0006,v2v_development,239,0.5,0.0,1,0,False,1,569,696
0006,v2v_development,240,0.5,0.0,1,0,False,1,592,772
0006,v2v_development,241,0.5,0.0,1,0,False,1,682,786
0006,v2v_development,242,0.5,0.0,1,0,False,1,620,793
0006,v2v_development,243,0.5,0.0,1,0,False,1,654,843
0006,v2v_development,244,0.5,0.0,1,0,False,1,758,875
0006,v2v_development,245,0.5,0.0,1,0,False,1,667,872
0006,v2v_development,246,0.5,0.0,1,0,False,1,669,885
0006,v2v_development,247,0.5,0.0,1,0,False,1,753,884
0006,v2v_development,248,0.5,0.0,1,0,False,1,668,856
0006,v2v_development,249,1.0,0.0,2,0,False,1,617,830
0006,v2v_development,250,0.5,0.0,1,0,False,1,737,887
0006,v2v_development,251,0.5,0.0,1,0,False,1,744,916
0006,v2v_development,252,0.5,0.0,1,0,False,1,718,888
0006,v2v_development,253,0.5,0.0,1,0,False,1,692,886
0006,v2v_development,254,0.5,0.0,1,0,False,1,739,922
0006,v2v_development,255,0.5,0.0,1,0,False,1,693,920
0006,v2v_development,256,0.5,0.0,1,0,False,1,736,934
0006,v2v_development,257,0.5,0.0,1,0,False,1,731,905
0006,v2v_development,258,0.5,0.0,1,0,False,1,719,898
0006,v2v_development,259,0.5,0.0,1,0,False,1,632,871
0006,v2v_development,260,0.0,0.0,0,0,False,1,930,930
0006,v2v_development,261,0.5,0.0,1,0,False,1,830,881
0006,v2v_development,262,0.5,0.0,1,0,False,1,740,912
0006,v2v_development,263,0.5,0.0,1,0,False,1,733,911
0006,v2v_development,264,0.5,0.0,1,0,False,1,729,953
0006,v2v_development,265,0.5,0.0,1,0,False,1,766,957
0006,v2v_development,266,0.5,0.0,1,0,False,1,746,931
0006,v2v_development,267,0.5,0.0,1,0,False,1,757,936
0006,v2v_development,268,0.5,0.0,1,0,False,1,849,857
0006,v2v_development,269,0.5,0.0,1,0,False,1,879,892
0006,v2v_development,270,0.0,0.0,0,0,False,1,919,919
0006,v2v_development,271,0.0,0.0,0,0,False,1,925,925
0006,v2v_development,272,0.5,0.0,1,0,False,1,789,974
0006,v2v_development,273,0.0,0.0,0,0,False,1,903,903
0006,v2v_development,274,0.0,0.0,0,0,False,1,977,977
0006,v2v_development,275,0.5,0.0,1,0,False,1,827,934
0006,v2v_development,276,0.0,0.0,0,0,False,1,912,912
0006,v2v_development,277,0.0,0.0,0,0,False,1,898,898
0006,v2v_development,278,0.5,0.0,1,0,False,1,830,938
0006,v2v_development,279,0.5,0.0,1,0,False,1,822,919
0006,v2v_development,280,0.0,0.0,0,0,False,1,931,931
0006,v2v_development,281,0.5,0.0,1,0,False,1,811,904
0006,v2v_development,282,0.0,0.0,0,0,False,1,903,903
0006,v2v_development,283,0.5,0.0,1,0,False,1,814,890
0006,v2v_development,284,0.0,0.0,0,0,False,1,898,898
0006,v2v_development,285,0.0,0.0,0,0,False,1,876,876
0006,v2v_development,286,0.5,0.0,1,0,False,1,760,838
0006,v2v_development,287,0.0,0.0,0,0,False,1,820,820
0006,v2v_development,288,0.5,0.0,1,0,False,1,741,795
0006,v2v_development,289,0.5,0.0,1,0,False,1,702,783
0006,v2v_development,290,0.0,0.0,0,0,False,1,783,783
0006,v2v_development,291,0.0,0.0,0,0,False,1,731,731
0006,v2v_development,292,0.0,0.0,0,0,False,1,719,719
0006,v2v_development,293,0.0,0.0,0,0,False,1,686,686
0006,v2v_development,294,0.0,0.0,0,0,False,1,673,673
0006,v2v_development,295,0.5,0.0,1,0,False,1,597,693
0006,v2v_development,296,0.0,0.0,0,0,False,1,684,684
0006,v2v_development,297,0.5,0.0,1,0,False,1,601,694
0006,v2v_development,298,0.0,0.0,0,0,False,1,647,647
0006,v2v_development,299,0.5,0.0,1,0,False,1,633,645
0006,v2v_development,300,0.5,0.0,1,0,False,1,575,670
0006,v2v_development,301,0.5,0.0,1,0,False,1,626,639
0006,v2v_development,302,0.5,0.0,1,0,False,1,587,613
0006,v2v_development,303,0.5,0.0,1,0,False,1,579,603
0006,v2v_development,304,0.5,0.0,1,0,False,1,531,632
0007,v2v_development,1,1.0,0.0,2,0,False,1,334,439
0007,v2v_development,2,0.5,0.0,1,0,False,1,355,451
0007,v2v_development,3,0.5,0.0,1,0,False,1,345,452
0007,v2v_development,4,1.0,0.0,2,0,False,1,337,433
0007,v2v_development,5,1.0,0.0,2,0,False,1,315,423
0007,v2v_development,6,1.0,0.0,2,0,False,1,327,439
0007,v2v_development,7,0.5,0.0,1,0,False,1,331,441
0007,v2v_development,8,0.5,0.0,1,0,False,1,342,429
0007,v2v_development,9,0.5,0.0,1,0,False,1,333,419
0007,v2v_development,10,0.5,0.0,1,0,False,1,350,430
0007,v2v_development,11,0.5,0.0,1,0,False,1,360,435
0007,v2v_development,12,0.5,0.0,1,0,False,1,353,400
0007,v2v_development,13,0.5,0.0,1,0,False,1,346,376
0007,v2v_development,14,0.5,0.0,1,0,False,1,352,363
0007,v2v_development,15,0.5,0.0,1,0,False,1,327,335
0007,v2v_development,16,0.5,0.0,1,0,False,1,331,338
0007,v2v_development,17,0.5,0.0,1,0,False,1,322,327
0007,v2v_development,18,0.0,0.0,0,0,False,1,344,344
0007,v2v_development,19,0.0,-1.0,0,-2,False,1,311,313
0007,v2v_development,20,0.5,-0.5,1,-1,False,1,283,306
0007,v2v_development,21,4.5,-9.0,9,-18,False,1,265,275
0007,v2v_development,22,0.0,0.0,0,0,False,2,280,280
0007,v2v_development,23,0.5,-0.5,1,-1,False,1,281,289
0007,v2v_development,24,1.5,-0.5,3,-1,False,1,254,260
0007,v2v_development,25,0.0,-0.5,0,-1,False,1,259,271
0007,v2v_development,26,1.5,-0.5,3,-1,False,1,249,275
0007,v2v_development,27,1.5,-0.5,3,-1,False,1,269,278
0007,v2v_development,28,2.5,-2.5,5,-5,False,1,266,278
0007,v2v_development,29,2.0,-2.5,4,-5,False,1,241,268
0007,v2v_development,30,1.0,-2.0,2,-4,False,1,244,273
0007,v2v_development,31,2.0,-3.0,4,-6,False,1,243,273
0007,v2v_development,32,1.0,-0.5,2,-1,False,1,239,269
0007,v2v_development,33,1.5,-3.0,3,-6,False,1,234,277
0007,v2v_development,34,0.0,-2.0,0,-4,False,1,237,295
0007,v2v_development,35,1.0,-2.5,2,-5,False,2,235,284
0007,v2v_development,36,1.5,-3.5,3,-7,False,1,244,290
0007,v2v_development,37,2.0,-4.5,4,-9,False,1,271,313
0007,v2v_development,38,1.5,-4.0,3,-8,False,1,238,318
0007,v2v_development,39,0.0,-2.5,0,-5,False,1,257,326
0007,v2v_development,40,-0.5,-1.5,-1,-3,False,1,280,320
0007,v2v_development,41,6.5,-8.0,13,-16,False,1,248,318
0007,v2v_development,42,6.0,-8.5,12,-17,False,1,262,322
0007,v2v_development,43,5.5,-8.5,11,-17,False,1,255,315
0007,v2v_development,44,5.0,-9.0,10,-18,False,1,256,318
0007,v2v_development,45,4.5,-9.0,9,-18,False,1,235,300
0007,v2v_development,46,0.0,0.0,2,-20,True,1,228,295
0007,v2v_development,47,0.5,-1.5,1,-3,False,2,232,289
0007,v2v_development,48,0.0,0.0,-3,-20,True,1,221,279
0007,v2v_development,49,2.5,-9.5,5,-19,False,1,209,291
0007,v2v_development,50,0.0,0.0,4,-20,True,1,218,320
0007,v2v_development,51,0.0,0.0,3,-20,True,1,233,342
0007,v2v_development,52,0.0,0.0,1,-20,True,1,222,324
0007,v2v_development,53,0.0,0.0,1,-20,True,1,220,323
0007,v2v_development,54,0.0,0.0,-5,-20,True,1,210,322
0007,v2v_development,55,0.0,0.0,-20,-18,True,1,220,342
0007,v2v_development,56,-6.5,-9.5,-13,-19,False,1,243,331
0007,v2v_development,57,-5.5,-9.5,-11,-19,False,1,223,318
0007,v2v_development,58,0.0,0.0,-13,-20,True,1,203,307
0007,v2v_development,59,-7.5,-8.0,-15,-16,False,1,221,318
0007,v2v_development,60,0.0,0.0,-13,-20,True,1,227,330
0007,v2v_development,61,-9.5,-7.0,-19,-14,False,1,234,335
0007,v2v_development,62,-7.5,-9.5,-15,-19,False,1,239,317
0007,v2v_development,63,0.0,0.0,-20,-16,True,1,246,315
0007,v2v_development,64,-7.5,-9.0,-15,-18,False,1,237,304
0007,v2v_development,65,-8.5,-9.0,-17,-18,False,1,259,312
0007,v2v_development,66,0.0,0.0,-12,-20,True,2,262,322
0007,v2v_development,67,-8.5,-8.0,-17,-16,False,1,263,341
0007,v2v_development,68,0.0,0.0,-14,-20,True,1,291,349
0007,v2v_development,69,-8.5,-8.0,-17,-16,False,1,277,345
0007,v2v_development,70,-7.5,-9.5,-15,-19,False,1,296,363
0007,v2v_development,71,-7.5,-9.5,-15,-19,False,1,315,355
0007,v2v_development,72,-9.5,-7.0,-19,-14,False,1,323,373
0007,v2v_development,73,-8.0,-9.5,-16,-19,False,3,324,354
0007,v2v_development,74,-9.5,-7.5,-19,-15,False,1,317,361
0007,v2v_development,75,-0.5,-0.5,-1,-1,False,1,325,370
0007,v2v_development,76,-0.5,-0.5,-1,-1,False,1,319,375
0007,v2v_development,77,-0.5,-0.5,-1,-1,False,1,326,379
0007,v2v_development,78,-9.5,-7.5,-19,-15,False,1,323,383
0007,v2v_development,79,-8.0,-9.5,-16,-19,False,1,325,373
0007,v2v_development,80,-0.5,-0.5,-1,-1,False,1,332,367
0007,v2v_development,81,-8.0,-9.5,-16,-19,False,1,329,383
0007,v2v_development,82,-8.0,-9.5,-16,-19,False,1,327,383
0007,v2v_development,83,-0.5,-0.5,-1,-1,False,1,342,395
0007,v2v_development,84,-0.5,-0.5,-1,-1,False,1,334,390
0007,v2v_development,85,-0.5,-0.5,-1,-1,False,1,336,388
0007,v2v_development,86,-0.5,-0.5,-1,-1,False,1,315,376
0007,v2v_development,87,-0.5,-0.5,-1,-1,False,1,316,378
0007,v2v_development,88,-0.5,-0.5,-1,-1,False,1,315,388
0007,v2v_development,89,-0.5,-0.5,-1,-1,False,1,317,380
0007,v2v_development,90,-0.5,-0.5,-1,-1,False,1,317,380
0007,v2v_development,91,-0.5,-0.5,-1,-1,False,1,307,375
0007,v2v_development,92,-0.5,-0.5,-1,-1,False,1,314,375
0007,v2v_development,93,-0.5,-0.5,-1,-1,False,1,310,363
0007,v2v_development,94,-0.5,-0.5,-1,-1,False,1,305,367
0007,v2v_development,95,-0.5,-0.5,-1,-1,False,1,312,364
0007,v2v_development,96,0.0,0.0,-20,-15,True,1,307,354
0007,v2v_development,97,0.0,0.0,-20,-14,True,1,310,376
0007,v2v_development,98,-9.5,-7.5,-19,-15,False,1,323,390
0007,v2v_development,99,-8.0,-9.0,-16,-18,False,1,309,407
0007,v2v_development,100,-8.5,-9.5,-17,-19,False,1,301,383
0007,v2v_development,101,0.0,0.0,-20,-15,True,1,291,371
0007,v2v_development,102,-8.5,-9.0,-17,-18,False,1,305,396
0007,v2v_development,103,-8.5,-9.0,-17,-18,False,1,275,369
0007,v2v_development,104,0.0,0.0,-20,-13,True,1,269,379
0007,v2v_development,105,0.0,0.0,-20,-13,True,1,262,373
0007,v2v_development,106,0.0,0.0,-20,-12,True,1,274,388
0007,v2v_development,107,-9.5,-8.5,-19,-17,False,1,256,406
0007,v2v_development,108,-9.5,-8.0,-19,-16,False,1,260,384
0007,v2v_development,109,-9.5,-8.0,-19,-16,False,1,264,375
0007,v2v_development,110,0.0,0.0,-20,-16,True,1,242,380
0007,v2v_development,111,0.0,0.0,-20,-15,True,1,261,394
0007,v2v_development,112,0.0,0.0,-20,-15,True,1,247,392
0007,v2v_development,113,0.0,0.0,-20,-14,True,1,247,389
0007,v2v_development,114,0.0,0.0,-20,-14,True,1,252,383
0007,v2v_development,115,0.0,0.0,-20,-13,True,1,259,396
0007,v2v_development,116,0.0,0.0,-20,-13,True,1,291,397
0007,v2v_development,117,0.0,0.0,-20,-12,True,1,273,384
0007,v2v_development,118,0.0,0.0,-20,-12,True,1,261,396
0007,v2v_development,119,0.0,0.0,-20,-11,True,2,281,383
0007,v2v_development,120,0.0,0.0,-20,-11,True,1,278,389
0007,v2v_development,121,0.0,0.0,-20,-11,True,1,285,375
0007,v2v_development,122,0.0,0.0,-20,-11,True,1,297,377
0007,v2v_development,123,0.0,0.0,-20,-11,True,1,301,375
0007,v2v_development,124,0.0,0.0,-20,-11,True,1,315,360
0007,v2v_development,125,0.0,0.0,-20,-10,True,1,300,358
0007,v2v_development,126,0.0,0.0,-20,-10,True,1,311,379
0007,v2v_development,127,0.0,0.0,-20,-10,True,1,316,365
0007,v2v_development,128,0.0,0.0,-20,-13,True,1,315,373
0007,v2v_development,129,0.0,0.0,-20,-10,True,1,304,361
0007,v2v_development,130,0.0,0.0,-20,-10,True,1,301,363
0007,v2v_development,131,0.0,0.0,-20,-11,True,1,294,375
0007,v2v_development,132,-0.5,-0.5,-1,-1,False,2,314,367
0007,v2v_development,133,-0.5,-0.5,-1,-1,False,1,305,353
0007,v2v_development,134,0.0,0.0,-20,-12,True,1,306,356
0007,v2v_development,135,0.0,0.0,-20,-10,True,1,304,348
0007,v2v_development,136,0.0,0.0,-20,-10,True,1,298,360
0007,v2v_development,137,0.0,0.0,-20,-10,True,1,289,360
0007,v2v_development,138,0.0,0.0,-20,-10,True,1,299,366
0007,v2v_development,139,0.0,0.0,-20,-9,True,1,288,354
0007,v2v_development,140,0.0,0.0,-20,-9,True,1,275,369
0007,v2v_development,141,0.0,0.0,-20,-9,True,1,252,337
0007,v2v_development,142,0.0,0.0,-20,-8,True,1,256,353
0007,v2v_development,143,0.0,0.0,-20,-8,True,1,256,355
0007,v2v_development,144,0.0,0.0,-20,-7,True,1,265,340
0007,v2v_development,145,0.0,0.0,-20,-7,True,1,250,348
0007,v2v_development,146,0.0,0.0,-20,-6,True,1,278,329
0007,v2v_development,147,0.0,0.0,-20,-6,True,1,249,345
0007,v2v_development,148,0.0,0.0,-20,-5,True,1,249,337
0007,v2v_development,149,0.0,0.0,-20,-5,True,1,247,307
0007,v2v_development,150,0.0,0.0,-20,-4,True,1,247,310
0007,v2v_development,151,0.0,0.0,-20,2,True,1,260,320
0007,v2v_development,152,0.0,0.0,-20,-3,True,1,257,318
0007,v2v_development,153,0.0,0.0,-20,2,True,1,252,317
0007,v2v_development,154,-9.5,-1.0,-19,-2,False,2,258,294
0007,v2v_development,155,0.0,0.0,-20,4,True,1,274,309
0007,v2v_development,156,0.0,0.0,-20,3,True,1,260,304
0007,v2v_development,157,-0.5,0.0,-1,0,False,1,268,303
0007,v2v_development,158,-0.5,0.0,-1,0,False,1,280,299
0007,v2v_development,159,0.5,0.0,1,0,False,1,310,321
0007,v2v_development,160,0.0,0.0,0,0,False,1,368,368
0007,v2v_development,161,0.0,0.0,0,0,False,1,402,402
0007,v2v_development,162,0.0,0.0,0,0,False,1,429,429
0007,v2v_development,163,0.0,0.0,0,0,False,1,441,441
0007,v2v_development,164,0.0,0.0,0,0,False,1,458,458
0007,v2v_development,165,0.0,0.0,0,0,False,1,448,448
0007,v2v_development,166,0.0,0.0,0,0,False,1,449,449
0007,v2v_development,167,0.0,0.0,0,0,False,1,464,464
0007,v2v_development,168,0.0,0.0,0,0,False,1,473,473
0007,v2v_development,169,0.0,0.0,0,0,False,1,427,427
0007,v2v_development,170,0.0,0.0,0,0,False,1,441,441
0007,v2v_development,171,0.0,0.0,0,0,False,1,451,451
0007,v2v_development,172,0.0,0.0,0,0,False,1,450,450
0007,v2v_development,173,0.0,0.0,0,0,False,1,432,432
0007,v2v_development,174,0.0,0.0,0,0,False,1,469,469
0007,v2v_development,175,0.0,0.0,0,0,False,1,465,465
0007,v2v_development,176,0.0,0.0,0,0,False,1,434,434
0007,v2v_development,177,0.0,0.0,0,0,False,1,458,458
0007,v2v_development,178,0.0,0.0,0,0,False,1,463,463
0007,v2v_development,179,0.0,0.0,0,0,False,1,452,452
0007,v2v_development,180,0.0,0.0,0,0,False,1,470,470
0007,v2v_development,181,0.0,0.0,0,0,False,1,466,466
0007,v2v_development,182,0.0,0.0,0,0,False,1,467,467
0007,v2v_development,183,0.0,0.0,0,0,False,2,477,477
0007,v2v_development,184,-0.5,0.0,-1,0,False,1,471,481
0007,v2v_development,185,-0.5,0.0,-1,0,False,1,452,476
0007,v2v_development,186,-0.5,0.0,-1,0,False,1,459,482
0007,v2v_development,187,-0.5,0.0,-1,0,False,1,464,481
0007,v2v_development,188,-0.5,0.0,-1,0,False,1,459,488
0007,v2v_development,189,-0.5,0.0,-1,0,False,1,439,481
0007,v2v_development,190,-0.5,0.0,-1,0,False,1,452,490
0007,v2v_development,191,-0.5,0.0,-1,0,False,1,447,483
0007,v2v_development,192,-0.5,0.0,-1,0,False,1,440,485
0007,v2v_development,193,-0.5,-0.5,-1,-1,False,1,434,485
0007,v2v_development,194,-0.5,0.0,-1,0,False,1,420,488
0007,v2v_development,195,-0.5,-0.5,-1,-1,False,1,434,484
0007,v2v_development,196,-0.5,0.0,-1,0,False,1,410,479
0007,v2v_development,197,-0.5,0.0,-1,0,False,2,394,465
0007,v2v_development,198,-0.5,-0.5,-1,-1,False,1,390,470
0007,v2v_development,199,-0.5,-0.5,-1,-1,False,1,392,473
0007,v2v_development,200,-0.5,-0.5,-1,-1,False,1,406,483
0007,v2v_development,201,-0.5,-0.5,-1,-1,False,1,411,481
0007,v2v_development,202,-0.5,-0.5,-1,-1,False,1,418,490
0007,v2v_development,203,-0.5,-0.5,-1,-1,False,1,412,482
0007,v2v_development,204,-0.5,-0.5,-1,-1,False,1,409,475
0007,v2v_development,205,-0.5,-0.5,-1,-1,False,1,415,491
0007,v2v_development,206,-0.5,-0.5,-1,-1,False,1,401,477
0007,v2v_development,207,-0.5,-0.5,-1,-1,False,1,414,486
0007,v2v_development,208,-0.5,-0.5,-1,-1,False,1,411,479
0007,v2v_development,209,-0.5,-0.5,-1,-1,False,1,412,479
0007,v2v_development,210,-0.5,-0.5,-1,-1,False,1,398,482
0007,v2v_development,211,-0.5,-0.5,-1,-1,False,1,425,489
0007,v2v_development,212,-0.5,-0.5,-1,-1,False,1,413,481
0007,v2v_development,213,-0.5,-0.5,-1,-1,False,1,411,484
0007,v2v_development,214,-0.5,-0.5,-1,-1,False,1,413,486
0007,v2v_development,215,-0.5,-0.5,-1,-1,False,1,414,484
0007,v2v_development,216,-0.5,-0.5,-1,-1,False,1,422,487
0007,v2v_development,217,-0.5,-0.5,-1,-1,False,1,423,473
0007,v2v_development,218,-0.5,-0.5,-1,-1,False,1,417,476
0007,v2v_development,219,-0.5,-0.5,-1,-1,False,1,427,475
0007,v2v_development,220,-0.5,-0.5,-1,-1,False,1,429,481
0007,v2v_development,221,-0.5,-0.5,-1,-1,False,1,432,483
0008,v2v_development,1,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,2,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,3,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,4,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,5,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,6,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,7,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,8,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,9,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,10,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,11,0.0,0.0,0,0,False,1,686,686
0008,v2v_development,12,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,13,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,14,0.0,0.0,0,0,False,1,695,695
0008,v2v_development,15,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,16,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,17,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,18,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,19,0.0,0.0,0,0,False,1,695,695
0008,v2v_development,20,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,21,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,22,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,23,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,24,0.0,0.0,0,0,False,1,696,696
0008,v2v_development,25,0.0,0.0,0,0,False,1,699,699
0008,v2v_development,26,0.0,0.0,0,0,False,1,702,702
0008,v2v_development,27,0.0,0.0,0,0,False,1,688,688
0008,v2v_development,28,0.0,0.0,0,0,False,1,699,699
0008,v2v_development,29,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,30,0.0,0.0,0,0,False,1,703,703
0008,v2v_development,31,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,32,0.0,0.0,0,0,False,1,693,693
0008,v2v_development,33,0.0,0.0,0,0,False,1,689,689
0008,v2v_development,34,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,35,0.0,0.0,0,0,False,1,699,699
0008,v2v_development,36,0.0,0.0,0,0,False,1,688,688
0008,v2v_development,37,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,38,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,39,0.0,0.0,0,0,False,1,679,679
0008,v2v_development,40,0.0,0.0,0,0,False,1,705,705
0008,v2v_development,41,0.0,0.0,0,0,False,1,689,689
0008,v2v_development,42,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,43,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,44,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,45,0.0,0.0,0,0,False,1,703,703
0008,v2v_development,46,0.0,0.0,0,0,False,1,705,705
0008,v2v_development,47,0.0,0.0,0,0,False,1,702,702
0008,v2v_development,48,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,49,0.0,0.0,0,0,False,1,694,694
0008,v2v_development,50,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,51,0.0,0.0,0,0,False,1,707,707
0008,v2v_development,52,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,53,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,54,0.0,0.0,0,0,False,1,743,743
0008,v2v_development,55,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,56,0.0,0.0,0,0,False,1,737,737
0008,v2v_development,57,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,58,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,59,0.0,0.0,0,0,False,1,741,741
0008,v2v_development,60,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,61,0.0,0.0,0,0,False,1,739,739
0008,v2v_development,62,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,63,0.0,0.0,0,0,False,1,736,736
0008,v2v_development,64,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,65,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,66,0.0,0.0,0,0,False,1,751,751
0008,v2v_development,67,0.0,0.0,0,0,False,1,750,750
0008,v2v_development,68,0.0,0.0,0,0,False,1,743,743
0008,v2v_development,69,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,70,0.0,0.0,0,0,False,1,756,756
0008,v2v_development,71,0.0,0.0,0,0,False,1,746,746
0008,v2v_development,72,0.0,0.0,0,0,False,1,742,742
0008,v2v_development,73,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,74,0.0,0.0,0,0,False,1,748,748
0008,v2v_development,75,0.0,0.0,0,0,False,1,751,751
0008,v2v_development,76,0.0,0.0,0,0,False,1,741,741
0008,v2v_development,77,0.0,0.0,0,0,False,1,735,735
0008,v2v_development,78,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,79,0.0,0.0,0,0,False,1,737,737
0008,v2v_development,80,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,81,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,82,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,83,0.0,0.0,0,0,False,1,731,731
0008,v2v_development,84,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,85,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,86,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,87,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,88,0.0,0.0,0,0,False,1,736,736
0008,v2v_development,89,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,90,0.0,0.0,0,0,False,1,741,741
0008,v2v_development,91,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,92,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,93,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,94,0.0,0.0,0,0,False,1,740,740
0008,v2v_development,95,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,96,0.0,0.0,0,0,False,1,731,731
0008,v2v_development,97,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,98,0.0,0.0,0,0,False,1,742,742
0008,v2v_development,99,0.0,0.0,0,0,False,1,738,738
0008,v2v_development,100,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,101,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,102,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,103,0.0,0.0,0,0,False,1,734,734
0008,v2v_development,104,0.0,0.0,0,0,False,1,741,741
0008,v2v_development,105,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,106,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,107,0.0,0.0,0,0,False,1,737,737
0008,v2v_development,108,0.0,0.0,0,0,False,1,737,737
0008,v2v_development,109,0.0,0.0,0,0,False,1,743,743
0008,v2v_development,110,0.0,0.0,0,0,False,1,735,735
0008,v2v_development,111,0.0,0.0,0,0,False,1,739,739
0008,v2v_development,112,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,113,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,114,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,115,0.0,0.0,0,0,False,1,734,734
0008,v2v_development,116,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,117,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,118,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,119,0.0,0.0,0,0,False,1,744,744
0008,v2v_development,120,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,121,0.0,0.0,0,0,False,1,741,741
0008,v2v_development,122,0.0,0.0,0,0,False,1,735,735
0008,v2v_development,123,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,124,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,125,0.0,0.0,0,0,False,1,733,733
0008,v2v_development,126,0.0,0.0,0,0,False,1,750,750
