sequence,sensor,frame,score,distance_sensor,positive_3m,positive_12m
0008,ego,157,0.77557,18.905448564862198,1,1
0008,ego,157,0.738817,10.534210060879742,1,1
0008,ego,157,0.714582,8.57870149113489,1,1
0008,ego,157,0.640303,17.374807178917436,1,1
0008,ego,157,0.635444,33.40949696604401,1,1
0008,ego,157,0.631707,10.432758625272669,1,1
0008,ego,157,0.601636,18.457990762727597,1,1
0008,ego,157,0.598721,3.094719248333294,1,1
0008,ego,157,0.396861,27.471208987088463,1,1
0008,ego,157,0.336643,3.8645728079992634,1,1
0008,ego,157,0.328138,38.6490256624559,1,1
0008,ego,158,0.79626,28.091041116346602,1,1
0008,ego,158,0.793794,10.162157307136832,1,1
0008,ego,158,0.776404,18.951693946404593,1,1
0008,ego,158,0.775131,16.490166599271095,1,1
0008,ego,158,0.769349,10.589293415048065,1,1
0008,ego,158,0.760424,34.43577370000314,1,1
0008,ego,158,0.709751,8.5960775438855,1,1
0008,ego,158,0.634849,10.426362303332246,1,1
0008,ego,158,0.619162,17.368019819339874,1,1
0008,ego,158,0.61669,18.461083906804443,1,1
0008,ego,158,0.583015,3.108444061252818,1,1
0008,ego,158,0.386252,27.925462156979012,1,1
0008,ego,158,0.342067,3.7491347399144312,1,1
0008,ego,158,0.32243,38.695671969720664,1,1
0008,ego,159,0.797683,10.124091707369358,1,1
0008,ego,159,0.787837,28.01351246359511,1,1
0008,ego,159,0.781234,16.481973460806596,1,1
0008,ego,159,0.772,18.91517329988653,1,1
0008,ego,159,0.752014,10.562354752809718,1,1
0008,ego,159,0.6923,8.601811065130454,1,1
0008,ego,159,0.628867,10.45759675613916,1,1
0008,ego,159,0.617927,17.38575569424637,1,1
0008,ego,159,0.614949,3.093158269269682,1,1
0008,ego,159,0.611388,35.358749177735476,1,1
0008,ego,159,0.496093,18.341299318842804,1,1
0008,ego,159,0.386857,27.496685471088952,1,1
0008,ego,159,0.345052,3.762383055705427,1,1
0008,ego,159,0.31109,38.68917718507601,1,1
0008,ego,160,0.790489,10.127365078783768,1,1
0008,ego,160,0.787931,18.98338780084232,1,1
0008,ego,160,0.785469,27.950188973474603,1,1
0008,ego,160,0.777465,10.576044391854655,1,1
0008,ego,160,0.775264,16.511333836889403,1,1
0008,ego,160,0.710604,8.580241723720816,1,1
0008,ego,160,0.646614,10.436561280290723,1,1
0008,ego,160,0.621367,36.73972166828129,1,1
0008,ego,160,0.58869,17.36747989979661,1,1
0008,ego,160,0.584992,3.103723379897827,1,1
0008,ego,160,0.532457,18.371293212671386,1,1
0008,ego,160,0.434118,27.5077477442901,1,1
0008,ego,160,0.365341,3.7657889047262647,1,1
0008,ego,160,0.298775,38.69219585012383,1,1
0008,ego,161,0.798548,18.972187256478048,1,1
0008,ego,161,0.790202,10.138600339942453,1,1
0008,ego,161,0.774513,16.49680325504578,1,1
0008,ego,161,0.77017,28.02823671529889,1,1
0008,ego,161,0.757905,10.563043256666734,1,1
0008,ego,161,0.735599,8.585444818238193,1,1
0008,ego,161,0.640333,10.417159856607029,1,1
0008,ego,161,0.611374,3.0916780948930542,1,1
0008,ego,161,0.604396,18.442522092854443,1,1
0008,ego,161,0.554069,17.332889582485226,1,1
0008,ego,161,0.443124,37.946305018890115,1,1
0008,ego,161,0.392783,28.071925411153117,1,1
0008,ego,161,0.389072,3.8542188620641733,1,1
0008,ego,161,0.314028,38.61419327465669,1,1
0008,ego,162,0.798378,10.13069703986281,1,1
0008,ego,162,0.792609,16.486141819231477,1,1
0008,ego,162,0.78337,18.89340360770402,1,1
0008,ego,162,0.769351,28.03782179667064,1,1
0008,ego,162,0.748517,8.55463836957637,1,1
0008,ego,162,0.738924,10.568153386573835,1,1
0008,ego,162,0.647105,10.422667121379499,1,1
0008,ego,162,0.606016,17.377999613323826,1,1
0008,ego,162,0.594715,3.10954029734728,1,1
0008,ego,162,0.49146,18.35397026794118,1,1
0008,ego,162,0.44834,28.12311059413999,1,1
0008,ego,162,0.417157,38.451807742027285,1,1
0008,ego,162,0.344653,3.7684368896290263,1,1
0008,ego,162,0.3155,38.60773266885403,1,1
0008,ego,163,0.79656,10.162430036281332,1,1
0008,ego,163,0.77099,19.021949842545524,1,1
0008,ego,163,0.769635,16.49437939644618,1,1
0008,ego,163,0.767992,10.560609036843804,1,1
0008,ego,163,0.748159,8.53726349981634,1,1
0008,ego,163,0.744921,27.973823769508755,1,1
0008,ego,163,0.65382,10.424715704464894,1,1
0008,ego,163,0.610266,3.097370299793378,1,1
0008,ego,163,0.605283,17.343340906226672,1,1
0008,ego,163,0.496376,39.53524643380632,1,1
0008,ego,163,0.492055,18.365350567060144,1,1
0008,ego,163,0.384623,27.97172118073829,1,1
0008,ego,163,0.325801,3.7314711629554913,1,1
0008,ego,163,0.30982,38.66399719438891,1,1
0008,ego,164,0.80555,10.104722324443161,1,1
0008,ego,164,0.793795,27.96551151478655,1,1
0008,ego,164,0.780032,10.56857799571293,1,1
0008,ego,164,0.779204,18.967809100150113,1,1
0008,ego,164,0.779136,16.490083783321033,1,1
0008,ego,164,0.705672,8.591310454048967,1,1
0008,ego,164,0.646686,10.430984560349438,1,1
0008,ego,164,0.595724,3.1081190784691493,1,1
0008,ego,164,0.594183,17.38696889312274,1,1
0008,ego,164,0.532401,18.334772078437872,1,1
0008,ego,164,0.520157,27.52447835232725,1,1
0008,ego,164,0.360356,3.8868744183011223,1,1
0008,ego,164,0.330359,38.716825699643174,1,1
0008,ego,165,0.790009,10.178146969725924,1,1
0008,ego,165,0.774851,16.479220389654905,1,1
0008,ego,165,0.774648,10.55964689223167,1,1
0008,ego,165,0.749852,19.059273480978778,1,1
0008,ego,165,0.743657,28.109045435323385,1,1
0008,ego,165,0.73922,8.544881944208822,1,1
0008,ego,165,0.645928,10.419943396008632,1,1
0008,ego,165,0.608299,3.0897397732205603,1,1
0008,ego,165,0.566852,17.471869622931443,1,1
0008,ego,165,0.497467,18.35880479728906,1,1
0008,ego,165,0.434664,28.09245731903008,1,1
0008,ego,165,0.362073,3.8597598508926705,1,1
0008,ego,165,0.322436,38.620964453892306,1,1
0008,ego,166,0.797652,27.931547175447445,1,1
0008,ego,166,0.79349,10.134763922503437,1,1
0008,ego,166,0.778983,16.47707315728522,1,1
0008,ego,166,0.771961,19.00241364677261,1,1
0008,ego,166,0.762625,10.566705133847561,1,1
0008,ego,166,0.693299,8.595625217605756,1,1
0008,ego,166,0.644315,10.44722253877771,1,1
0008,ego,166,0.610939,3.0984397981869733,1,1
0008,ego,166,0.578005,18.418139267335295,1,1
0008,ego,166,0.557264,17.389089646762248,1,1
0008,ego,166,0.41105,27.31689792243514,1,1
0008,ego,166,0.355051,3.843622623494009,1,1
0008,ego,166,0.294607,38.73551146480744,1,1
0008,ego,166,0.226934,28.28813398251882,0,0
0008,ego,167,0.794266,18.848859390325877,1,1
0008,ego,167,0.775621,28.11026746964963,1,1
0008,ego,167,0.772968,10.228279674625739,1,1
0008,ego,167,0.772944,10.564023768511015,1,1
0008,ego,167,0.772104,16.50538351690182,1,1
0008,ego,167,0.725244,8.566493344013816,1,1
0008,ego,167,0.628947,10.411866944006935,1,1
0008,ego,167,0.61192,3.093217852968475,1,1
0008,ego,167,0.568668,17.40840690211188,1,1
0008,ego,167,0.519648,18.136820778349993,1,1
0008,ego,167,0.424356,27.551999682892347,1,1
0008,ego,167,0.337478,3.8579405287454396,1,1
0008,ego,167,0.269967,38.63203006223241,1,1
0008,ego,168,0.795723,10.160640079853902,1,1
0008,ego,168,0.783898,16.48226220756508,1,1
0008,ego,168,0.770487,18.957956929735897,1,1
0008,ego,168,0.760767,28.075256610376165,1,1
0008,ego,168,0.744205,10.578921174153026,1,1
0008,ego,168,0.728807,8.561284447361954,1,1
0008,ego,168,0.640716,10.449791081714803,1,1
0008,ego,168,0.620372,17.340336378180012,1,1
0008,ego,168,0.606282,3.094899969958815,1,1
0008,ego,168,0.554159,18.3682489077837,1,1
0008,ego,168,0.411858,28.03898521620085,1,1
0008,ego,168,0.349356,3.7832168712089738,1,1
0008,ego,168,0.290201,38.67861003004623,1,1
0008,ego,169,0.802124,10.122143440759226,1,1
0008,ego,169,0.791302,16.454132122861445,1,1
0008,ego,169,0.791258,28.052278718115634,1,1
0008,ego,169,0.780589,10.555427094622521,1,1
0008,ego,169,0.77927,19.03465472738908,1,1
0008,ego,169,0.747466,8.546179361150092,1,1
0008,ego,169,0.648839,10.433150087187139,1,1
0008,ego,169,0.60222,3.1005525094236983,1,1
0008,ego,169,0.601314,17.3555139299591,1,1
0008,ego,169,0.531512,18.337886034171987,1,1
0008,ego,169,0.393217,27.9648024559136,1,1
0008,ego,169,0.368086,3.8755769353893945,1,1
0008,ego,169,0.336852,39.30275206705702,1,1
0008,ego,170,0.796781,10.173889602591258,1,1
0008,ego,170,0.792274,28.055680466912563,1,1
0008,ego,170,0.781735,16.50469776080065,1,1
0008,ego,170,0.768966,18.99697045991529,1,1
0008,ego,170,0.762861,10.572984188105462,1,1
0008,ego,170,0.729119,8.58038784731389,1,1
0008,ego,170,0.643687,10.433624131260432,1,1
0008,ego,170,0.598086,3.1017881685032105,1,1
0008,ego,170,0.578604,17.372668206069715,1,1
0008,ego,170,0.546036,18.40051737310218,1,1
0008,ego,170,0.418742,27.979574295029902,1,1
0008,ego,170,0.349781,3.7649469942526093,1,1
0008,ego,170,0.314796,38.68961468958392,1,1
0008,ego,171,0.794517,18.93238072324497,1,1
0008,ego,171,0.790427,10.159001866888277,1,1
0008,ego,171,0.779054,16.484425018920525,1,1
0008,ego,171,0.775579,28.0164408016444,1,1
0008,ego,171,0.756229,10.57513144996321,1,1
0008,ego,171,0.736235,8.56513386353245,1,1
0008,ego,171,0.643321,10.437835465963477,1,1
0008,ego,171,0.614939,3.090461591008548,1,1
0008,ego,171,0.587557,17.325081020544292,1,1
0008,ego,171,0.500068,18.336536755124758,1,1
0008,ego,171,0.43936,27.41937988200058,1,1
0008,ego,171,0.37663,3.854243793932739,1,1
0008,ego,171,0.294807,38.70881378278287,1,1
0008,ego,171,0.214806,28.22987283825666,0,0
0008,ego,172,0.787199,16.529892767223416,1,1
0008,ego,172,0.784272,10.193307452043719,1,1
0008,ego,172,0.781065,18.953833342610274,1,1
0008,ego,172,0.772848,10.54950764872674,1,1
0008,ego,172,0.760663,28.03298883857118,1,1
0008,ego,172,0.734931,8.559190528947667,1,1
0008,ego,172,0.631014,10.433971716933106,1,1
0008,ego,172,0.589153,3.107148945943068,1,1
0008,ego,172,0.562506,17.41261590562174,1,1
0008,ego,172,0.513375,27.533664477297187,1,1
0008,ego,172,0.490083,18.141269519530304,1,1
0008,ego,172,0.409678,3.861841725251729,1,1
0008,ego,172,0.336297,38.6052703720426,1,1
0008,ego,172,0.219133,28.199525497909,0,0
0008,ego,173,0.798558,10.152464066906564,1,1
0008,ego,173,0.792545,28.009517939097346,1,1
0008,ego,173,0.791997,18.88368655889064,1,1
0008,ego,173,0.789221,16.551187218014604,1,1
0008,ego,173,0.775925,10.563278280764157,1,1
0008,ego,173,0.700048,8.59613899184688,1,1
0008,ego,173,0.628145,10.43923169490817,1,1
0008,ego,173,0.619146,17.315557568577958,1,1
0008,ego,173,0.597302,3.0955337890671326,1,1
0008,ego,173,0.503218,18.368048751654925,1,1
0008,ego,173,0.487228,27.562650722746913,1,1
0008,ego,173,0.347141,3.8478700181186123,1,1
0008,ego,173,0.262607,38.64282852665006,1,1
0008,ego,174,0.797992,10.124182954127855,1,1
0008,ego,174,0.77899,16.504447639849236,1,1
0008,ego,174,0.775163,18.857074870640922,1,1
0008,ego,174,0.749952,28.187056214134344,1,1
0008,ego,174,0.718404,8.586017068067024,1,1
0008,ego,174,0.717903,10.548501629337933,1,1
0008,ego,174,0.664626,17.309120140177882,1,1
0008,ego,174,0.650493,10.424093335141334,1,1
0008,ego,174,0.601741,3.0999767054652563,1,1
0008,ego,174,0.553743,18.346990145636966,1,1
0008,ego,174,0.390373,27.94720094954221,1,1
0008,ego,174,0.371264,3.8700394692817097,1,1
0008,ego,174,0.305241,38.64460559873573,1,1
0008,ego,174,0.228456,28.20116694212387,0,0
0008,ego,175,0.797861,10.147468436290755,1,1
0008,ego,175,0.79328,28.07928532303307,1,1
0008,ego,175,0.784705,18.899056142335954,1,1
0008,ego,175,0.780272,16.470832728133427,1,1
0008,ego,175,0.762717,10.574111346417224,1,1
0008,ego,175,0.733579,8.570113789188849,1,1
0008,ego,175,0.648698,10.419542961537998,1,1
0008,ego,175,0.597227,17.37029384720122,1,1
0008,ego,175,0.585075,3.1003410436752836,1,1
0008,ego,175,0.483852,18.361969990236044,1,1
0008,ego,175,0.422778,28.029446682759488,1,1
0008,ego,175,0.339585,3.747254002094263,1,1
0008,ego,175,0.284151,38.63413402609485,1,1
0008,ego,176,0.799205,10.105622303928048,1,1
0008,ego,176,0.791101,18.94753906427146,1,1
0008,ego,176,0.789719,16.431737353640635,1,1
0008,ego,176,0.770565,10.581170309973334,1,1
0008,ego,176,0.769957,27.90204067822693,1,1
0008,ego,176,0.728695,8.579829169738861,1,1
0008,ego,176,0.647799,10.421315669697613,1,1
0008,ego,176,0.629504,17.321938147347947,1,1
0008,ego,176,0.594797,3.100885466039406,1,1
0008,ego,176,0.500355,18.13715447880667,1,1
0008,ego,176,0.428066,27.947840347937763,1,1
0008,ego,176,0.329943,3.8745593753739342,1,1
0008,ego,176,0.272204,39.36743186756598,1,1
0008,ego,177,0.794998,10.13647217284929,1,1
0008,ego,177,0.794053,18.97792766250635,1,1
0008,ego,177,0.792654,28.103785377558303,1,1
0008,ego,177,0.790465,16.53247799865495,1,1
0008,ego,177,0.752035,10.552329139000973,1,1
0008,ego,177,0.727131,8.584101139142525,1,1
0008,ego,177,0.6254,10.4523847991666,1,1
0008,ego,177,0.599416,17.346464497230773,1,1
0008,ego,177,0.597573,3.0946850968861535,1,1
0008,ego,177,0.539011,18.381495639046296,1,1
0008,ego,177,0.430302,27.526733333339156,1,1
0008,ego,177,0.359591,38.70614045746288,1,1
0008,ego,177,0.342129,3.89787226600767,1,1
0008,ego,178,0.799083,10.13557048691003,1,1
0008,ego,178,0.783219,16.5000749713922,1,1
0008,ego,178,0.769433,28.007583564015853,1,1
0008,ego,178,0.765741,18.970984951224995,1,1
0008,ego,178,0.752171,10.581169678037519,1,1
0008,ego,178,0.727464,8.578328776211498,1,1
0008,ego,178,0.641011,10.428435877707944,1,1
0008,ego,178,0.601147,3.1065949535735626,1,1
0008,ego,178,0.579977,17.3633130283257,1,1
0008,ego,178,0.542127,18.409103521315934,1,1
0008,ego,178,0.395154,28.086522676415903,1,1
0008,ego,178,0.331091,3.7613113269000884,1,1
0008,ego,178,0.296537,38.589080678804685,1,1
0008,ego,179,0.796694,10.125569892743219,1,1
0008,ego,179,0.789948,18.984336093260097,1,1
0008,ego,179,0.788928,16.456932606007598,1,1
0008,ego,179,0.766809,10.56858193607359,1,1
0008,ego,179,0.766458,27.93073126920955,1,1
0008,ego,179,0.71431,8.589577927479557,1,1
0008,ego,179,0.648477,10.438467862414804,1,1
0008,ego,179,0.595246,3.1027044598451448,1,1
0008,ego,179,0.56062,17.327429050755786,1,1
0008,ego,179,0.538903,18.386706303343455,1,1
0008,ego,179,0.345328,27.964278376975543,1,1
0008,ego,179,0.343133,3.760234993118873,1,1
0008,ego,179,0.327593,38.660685226131015,1,1
0008,ego,180,0.800278,10.119294708085242,1,1
0008,ego,180,0.798741,16.511934015797483,1,1
0008,ego,180,0.77843,18.985782079093124,1,1
0008,ego,180,0.777901,10.56535037885901,1,1
0008,ego,180,0.760018,27.946569820872124,1,1
0008,ego,180,0.750458,8.519078707801043,1,1
0008,ego,180,0.644708,10.436672527000356,1,1
0008,ego,180,0.599821,3.1033233228450547,1,1
0008,ego,180,0.572003,17.375338990981472,1,1
0008,ego,180,0.544192,18.097245084966747,1,1
0008,ego,180,0.477635,27.52735709746057,1,1
0008,ego,180,0.360744,3.8784193997992213,1,1
0008,ego,180,0.326362,38.64065013653208,1,1
0008,ego,180,0.219917,28.250173231036392,0,0
0008,ego,181,0.794281,10.164879439748233,1,1
0008,ego,181,0.790296,18.866571663615122,1,1
0008,ego,181,0.788898,16.46237938404537,1,1
0008,ego,181,0.785012,28.041675501048946,1,1
0008,ego,181,0.775439,10.566521908147775,1,1
0008,ego,181,0.747124,8.548808744076373,1,1
0008,ego,181,0.642518,10.425501806024878,1,1
0008,ego,181,0.62765,17.319845037937274,1,1
0008,ego,181,0.605919,3.0971261908986683,1,1
0008,ego,181,0.530965,18.40135596072042,1,1
0008,ego,181,0.397037,27.437832493418313,1,1
0008,ego,181,0.356917,3.7698261963573367,1,1
0008,ego,181,0.304852,38.65446422879189,1,1
0008,ego,182,0.799475,16.543324133709532,1,1
0008,ego,182,0.786264,27.883405456496572,1,1
0008,ego,182,0.778333,10.173657411136162,1,1
0008,ego,182,0.769795,19.024269872113212,1,1
0008,ego,182,0.750058,10.561549991519975,1,1
0008,ego,182,0.716513,8.593302020661572,1,1
0008,ego,182,0.639887,10.448931071031414,1,1
0008,ego,182,0.612165,17.420047773771465,1,1
0008,ego,182,0.611686,3.096291888962737,1,1
0008,ego,182,0.508061,18.137166572892614,1,1
0008,ego,182,0.456237,27.563153033200614,1,1
0008,ego,182,0.370378,3.8729477399639975,1,1
0008,ego,182,0.295242,38.71890279209988,1,1
0008,ego,182,0.210035,28.22821681570474,0,0
0008,ego,183,0.803576,10.134312664145737,1,1
0008,ego,183,0.781431,18.968727004765125,1,1
0008,ego,183,0.779553,28.17618864776241,1,1
0008,ego,183,0.775491,10.573144390925954,1,1
0008,ego,183,0.764288,16.49019715636226,1,1
0008,ego,183,0.711797,8.577756876334155,1,1
0008,ego,183,0.630051,10.44413716854322,1,1
0008,ego,183,0.600798,17.35044172744467,1,1
0008,ego,183,0.595475,3.0861334354678522,1,1
0008,ego,183,0.524,18.359607079046246,1,1
0008,ego,183,0.400344,27.51379335241515,1,1
0008,ego,183,0.332557,3.7592161579301013,1,1
0008,ego,183,0.284093,39.295116572991155,1,1
0008,ego,184,0.802366,10.140361909831961,1,1
0008,ego,184,0.791054,16.557049267809166,1,1
0008,ego,184,0.789868,27.86339760869378,1,1
0008,ego,184,0.76439,19.01409169356232,1,1
0008,ego,184,0.762448,8.530256677136597,1,1
0008,ego,184,0.755416,10.539056330750313,1,1
0008,ego,184,0.639123,10.436305447435554,1,1
0008,ego,184,0.605488,18.459988341255364,1,1
0008,ego,184,0.597229,3.100875290292858,1,1
0008,ego,184,0.552491,17.35787945183005,1,1
0008,ego,184,0.435016,27.480163934647933,1,1
0008,ego,184,0.394075,3.858013683095862,1,1
0008,ego,184,0.316945,38.65126842019157,1,1
0008,ego,184,0.222637,28.22681510980516,0,0
0008,ego,185,0.801072,18.908765388945547,1,1
0008,ego,185,0.79613,10.172686167745518,1,1
0008,ego,185,0.784681,10.577098372422677,1,1
0008,ego,185,0.762773,16.537273100962505,1,1
0008,ego,185,0.759383,28.166714293759547,1,1
0008,ego,185,0.732171,8.563269167133965,1,1
0008,ego,185,0.628655,10.451393542003544,1,1
0008,ego,185,0.603234,17.336384350592546,1,1
0008,ego,185,0.588444,3.1067591270441515,1,1
0008,ego,185,0.529545,18.400676080208846,1,1
0008,ego,185,0.368909,27.95981790138564,1,1
0008,ego,185,0.335377,3.7405673990561144,1,1
0008,ego,185,0.282985,39.31373891094099,1,1
0008,ego,186,0.807963,10.12427878506415,1,1
0008,ego,186,0.792136,27.91498100405731,1,1
0008,ego,186,0.784683,16.47212212387502,1,1
0008,ego,186,0.781769,19.010664979149347,1,1
0008,ego,186,0.775805,10.580602349724634,1,1
0008,ego,186,0.740946,8.563865039115047,1,1
0008,ego,186,0.646127,10.428066124042175,1,1
0008,ego,186,0.612362,3.091272900392293,1,1
0008,ego,186,0.570596,17.39403673230092,1,1
0008,ego,186,0.514431,18.124477450248214,1,1
0008,ego,186,0.406073,27.501789683905884,1,1
0008,ego,186,0.333854,3.877317521148726,1,1
0008,ego,186,0.278107,38.69089926430499,1,1
0008,ego,186,0.203304,28.20372437141565,0,0
0008,ego,187,0.805229,10.097783690372356,1,1
0008,ego,187,0.781812,18.932335007769307,1,1
0008,ego,187,0.780151,16.483596619937288,1,1
0008,ego,187,0.77027,10.570876684921467,1,1
0008,ego,187,0.742367,28.22684484819974,1,1
0008,ego,187,0.710331,8.577084858641815,1,1
0008,ego,187,0.627856,10.441998074189573,1,1
0008,ego,187,0.606041,3.0932550962254104,1,1
0008,ego,187,0.58325,18.430791965064767,1,1
0008,ego,187,0.582522,17.314500917987512,1,1
0008,ego,187,0.402416,3.8822446284962275,1,1
0008,ego,187,0.384444,27.471125888352297,1,1
0008,ego,187,0.377889,38.64142536035463,1,1
0008,ego,188,0.795674,10.13536060765659,1,1
0008,ego,188,0.78768,16.49140794621205,1,1
0008,ego,188,0.777945,28.192678572979208,1,1
0008,ego,188,0.774263,19.002801725596374,1,1
0008,ego,188,0.767806,10.571292831654393,1,1
0008,ego,188,0.744795,8.558894792642214,1,1
0008,ego,188,0.642304,10.405989022641103,1,1
0008,ego,188,0.605425,3.102181372591933,1,1
0008,ego,188,0.589344,17.403766518708906,1,1
0008,ego,188,0.498534,18.368526362757713,1,1
0008,ego,188,0.387857,28.041569976026523,1,1
0008,ego,188,0.339342,3.7581451862219226,1,1
0008,ego,188,0.298737,39.27733086708297,1,1
0008,ego,189,0.812584,27.89180631711691,1,1
0008,ego,189,0.806233,10.109264989426823,1,1
0008,ego,189,0.793236,16.41900164750769,1,1
0008,ego,189,0.793161,18.98499233900235,1,1
0008,ego,189,0.77146,10.566666180820942,1,1
0008,ego,189,0.728657,8.571712298474631,1,1
0008,ego,189,0.637966,10.411531622399822,1,1
0008,ego,189,0.592592,17.364062038387043,1,1
0008,ego,189,0.590961,3.096048898721001,1,1
0008,ego,189,0.501171,18.133277668488642,1,1
0008,ego,189,0.442629,27.54408326652079,1,1
0008,ego,189,0.380647,3.8475505643092567,1,1
0008,ego,189,0.291874,38.69739195852084,1,1
0008,ego,190,0.802951,10.137834768891297,1,1
0008,ego,190,0.783973,18.966250400456822,1,1
0008,ego,190,0.779487,10.562669929555078,1,1
0008,ego,190,0.77073,16.477842924678043,1,1
0008,ego,190,0.753842,28.0751822860263,1,1
0008,ego,190,0.706126,8.590156668389447,1,1
0008,ego,190,0.614912,10.431533129367178,1,1
0008,ego,190,0.605833,3.099162789073464,1,1
0008,ego,190,0.595793,17.312296879671006,1,1
0008,ego,190,0.534809,18.355965227725292,1,1
0008,ego,190,0.415064,27.411514769623096,1,1
0008,ego,190,0.337734,3.75673492010506,1,1
0008,ego,190,0.325179,38.63871480218709,1,1
0008,ego,191,0.803699,16.503632525643106,1,1
0008,ego,191,0.803164,10.107225746240953,1,1
0008,ego,191,0.779861,27.957561936057918,1,1
0008,ego,191,0.772094,19.005897569107763,1,1
0008,ego,191,0.756035,10.581020234814563,1,1
0008,ego,191,0.715909,8.5876521104342,1,1
0008,ego,191,0.629612,10.420468706435233,1,1
0008,ego,191,0.598403,3.0970389180510014,1,1
0008,ego,191,0.573504,17.422999024931467,1,1
0008,ego,191,0.502977,18.132821612164335,1,1
0008,ego,191,0.415927,28.05961672192463,1,1
0008,ego,191,0.347937,3.7486242878140246,1,1
0008,ego,191,0.329209,39.283754535656385,1,1
0008,ego,192,0.804206,10.095398256550183,1,1
0008,ego,192,0.799631,28.072591586372518,1,1
0008,ego,192,0.79238,18.994811908462317,1,1
0008,ego,192,0.780837,16.451381797295994,1,1
0008,ego,192,0.754387,10.534148506032393,1,1
0008,ego,192,0.726227,8.557012109794789,1,1
0008,ego,192,0.635425,10.430983201131186,1,1
0008,ego,192,0.606903,3.0903200450653183,1,1
0008,ego,192,0.603014,17.38971209886613,1,1
0008,ego,192,0.500479,18.149939598922114,1,1
0008,ego,192,0.430018,28.024388952776256,1,1
0008,ego,192,0.387717,3.8777602389092234,1,1
0008,ego,192,0.307941,38.716970362772784,1,1
0008,ego,193,0.796813,18.991525271942358,1,1
0008,ego,193,0.786041,10.139644351629153,1,1
0008,ego,193,0.78514,16.530570446791604,1,1
0008,ego,193,0.772295,28.16202192218304,1,1
0008,ego,193,0.765134,10.576162197786282,1,1
0008,ego,193,0.715096,8.559926494324998,1,1
0008,ego,193,0.637689,10.435487791587942,1,1
0008,ego,193,0.607974,3.087380950434726,1,1
0008,ego,193,0.588431,17.379218454839503,1,1
0008,ego,193,0.517676,18.373385376318687,1,1
0008,ego,193,0.444244,28.159612934495993,1,1
0008,ego,193,0.366519,38.633358980337654,1,1
0008,ego,193,0.340459,3.877278194554447,1,1
0008,ego,193,0.215048,28.235516749676837,0,0
0008,ego,194,0.794036,16.560827077174164,1,1
0008,ego,194,0.793066,18.82143868851005,1,1
0008,ego,194,0.791731,10.18372600151288,1,1
0008,ego,194,0.779783,27.934678008810472,1,1
0008,ego,194,0.776026,10.553275564755143,1,1
0008,ego,194,0.707983,8.571881963231013,1,1
0008,ego,194,0.625414,10.45121371511295,1,1
0008,ego,194,0.615868,3.089854871491893,1,1
0008,ego,194,0.599922,17.401850285027308,1,1
0008,ego,194,0.561194,18.11243537274922,1,1
0008,ego,194,0.440027,27.4539094364608,1,1
0008,ego,194,0.354198,3.8837528560988703,1,1
0008,ego,194,0.272934,38.68382363137569,1,1
0008,ego,195,0.782634,16.46616708314403,1,1
0008,ego,195,0.782332,28.140230898849662,1,1
0008,ego,195,0.780218,10.172009139347693,1,1
0008,ego,195,0.770411,18.941383601500885,1,1
0008,ego,195,0.742002,8.55307143247899,1,1
0008,ego,195,0.733385,10.553313753669839,1,1
0008,ego,195,0.652799,10.437947501781036,1,1
0008,ego,195,0.613122,17.30668338198692,1,1
0008,ego,195,0.594536,3.0975853761841328,1,1
0008,ego,195,0.519288,18.140831802295782,1,1
0008,ego,195,0.453265,27.5212267566822,1,1
0008,ego,195,0.349599,3.8348329675964155,1,1
0008,ego,195,0.305113,38.69852231316298,1,1
0008,ego,195,0.202413,28.26375717486911,0,0
0008,ego,196,0.792135,10.159593981470248,1,1
0008,ego,196,0.788604,27.93829719381001,1,1
0008,ego,196,0.779474,10.560042911917453,1,1
0008,ego,196,0.77277,16.49687620106234,1,1
0008,ego,196,0.771142,19.00306059137317,1,1
0008,ego,196,0.719754,8.581096144406162,1,1
0008,ego,196,0.625119,10.445765672610511,1,1
0008,ego,196,0.598546,3.0871160935151836,1,1
0008,ego,196,0.596233,17.314320224277587,1,1
0008,ego,196,0.52617,18.129425596479994,1,1
0008,ego,196,0.429728,27.38545998677941,1,1
0008,ego,196,0.337216,3.746973944872551,1,1
0008,ego,196,0.280216,39.24113639740247,1,1
0008,ego,197,0.792982,10.148736022181923,1,1
0008,ego,197,0.7892,16.47824564623516,1,1
0008,ego,197,0.780458,28.0081549144753,1,1
0008,ego,197,0.768606,18.97982615946176,1,1
0008,ego,197,0.767694,10.55879759298196,1,1
0008,ego,197,0.74563,8.537340206154688,1,1
0008,ego,197,0.655594,10.417366060023815,1,1
0008,ego,197,0.615014,17.32475576639016,1,1
0008,ego,197,0.604539,3.097409812746168,1,1
0008,ego,197,0.508269,18.14704743432719,1,1
0008,ego,197,0.382271,27.931101769456852,1,1
0008,ego,197,0.326113,3.8543738585265515,1,1
0008,ego,197,0.280616,38.687303107424846,1,1
0008,ego,197,0.227459,28.234360086518432,0,0
0008,ego,198,0.803205,10.136641033867377,1,1
0008,ego,198,0.800101,18.836374675568546,1,1
0008,ego,198,0.797065,27.895004627962884,1,1
0008,ego,198,0.77889,16.50077751833946,1,1
0008,ego,198,0.770383,10.604425529338968,1,1
0008,ego,198,0.726034,8.571093459959494,1,1
0008,ego,198,0.644769,10.4258965727116,1,1
0008,ego,198,0.627889,17.30680760007452,1,1
